140008b50,??__ErflClassMembers@BossColliderStatus@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
140008b70,??__ErflClass@BossCommonParameters@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008bd0,??__ErflClass@BossDebugPBDObjectGeneratorSpawner@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008c40,??__ErflClassMembers@BossDebugPBDObjectGeneratorSpawner@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
140008c60,??__ErflClass@BossDropRingConfig@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008cc0,??__ErflClass@BossLockOnCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008d30,??__ErflClassMembers@BossLockOnCameraParam@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
140008d40,??__ErflClass@BossMephilesActionData@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008db0,??__ErflClassMembers@BossMephilesActionData@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
140008dc0,??__ErflClass@BossMephilesAttackBlade@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008e20,??__ErflClass@BossMephilesAttackDemon@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008e80,??__ErflClass@BossMephilesAttackFaker@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008ee0,??__ErflClass@BossMephilesAttackMinion@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008f40,??__ErflClass@BossMephilesAttackPillar@rfl@heur@@2VRflClass@fnd@hh@@B,1
140008fa0,??__ErflClass@BossMephilesBladeTable@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009000,??__ErflClass@BossMephilesCameraExtensionParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009060,??__ErflClass@BossMephilesCommonParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400090c0,??__ErflClass@BossMephilesConfig@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009120,??__ErflClass@BossMephilesDBlowHitParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009180,??__ErflClass@BossMephilesDemonHandAttack@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400091e0,??__ErflClass@BossMephilesFixedCamera@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009240,??__ErflClass@BossMephilesLockonCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400092a0,??__ErflClass@BossMephilesMinionTable@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009300,??__ErflClass@BossMephilesPhase1Param@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009360,??__ErflClass@BossMephilesPhase1Status@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400093c0,??__ErflClass@BossMephilesPhase1StatusTable@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009420,??__ErflClass@BossMephilesPhase2Param@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009480,??__ErflClass@BossMephilesPhase2StageLayerParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400094e0,??__ErflClass@BossMephilesPhaseParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009540,??__ErflClass@BossMephilesSpawner@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400095a0,??__ErflClass@BossMephilesWarpCameraAndPosition@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009600,??__ErflClass@BossMephilesWarpParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009660,??__ErflClass@BossMephilesWarpStatusData@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400096c0,??__ErflClass@BossMephilesWarpStatusTable@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009720,??__ErflClass@BossMetaloverloadActionData@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009790,??__ErflClassMembers@BossMetaloverloadActionData@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
1400097a0,??__ErflClass@BossMetaloverloadCommonParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009800,??__ErflClass@BossMetaloverloadConfig@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009860,??__ErflClass@BossMetaloverloadFixedCamera@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400098c0,??__ErflClass@BossMetaloverloadLockonCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009920,??__ErflClass@BossMetaloverloadPhase1AttackChanceParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009980,??__ErflClass@BossMetaloverloadPhase1AutorunParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
1400099e0,??__ErflClass@BossMetaloverloadPhase1DamageParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009a40,??__ErflClass@BossMetaloverloadPhase1FlameParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009aa0,??__ErflClass@BossMetaloverloadPhase1MissileInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009b10,??__ErflClassMembers@BossMetaloverloadPhase1MissileInfo@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
140009b20,??__ErflClass@BossMetaloverloadPhase1MissileParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009b80,??__ErflClass@BossMetaloverloadPhase1MissilePatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009be0,??__ErflClass@BossMetaloverloadPhase1Param@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009c40,??__ErflClass@BossMetaloverloadPhase1SelfRecoverDebris@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009ca0,??__ErflClass@BossMetaloverloadPhase1SelfRecoverParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009d00,??__ErflClass@BossMetaloverloadPhase1TailParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009d60,??__ErflClass@BossMetaloverloadPhase1TailPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009dc0,??__ErflClass@BossMetaloverloadPhase1TimeStopParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009e20,??__ErflClass@BossMetaloverloadPhase2MissileInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009e80,??__ErflClass@BossMetaloverloadPhase2MissileParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009ee0,??__ErflClass@BossMetaloverloadPhase2MissilePatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009f40,??__ErflClass@BossMetaloverloadPhase2MoveRingParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
140009fa0,??__ErflClass@BossMetaloverloadPhase2MoveRingPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a000,??__ErflClass@BossMetaloverloadPhase2Param@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a060,??__ErflClass@BossMetaloverloadPhase2ShotParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a0c0,??__ErflClass@BossMetaloverloadPhase2ThornballParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a120,??__ErflClass@BossMetaloverloadPhase2ThornballPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a180,??__ErflClass@BossMetaloverloadPhase2ThrowingBreakDebrisInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a1e0,??__ErflClass@BossMetaloverloadPhase2ThrowingBreakDebrisParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a240,??__ErflClass@BossMetaloverloadPhase2ThrowingFocusCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a2a0,??__ErflClass@BossMetaloverloadPhase2ThrowingParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a300,??__ErflClass@BossMetaloverloadPhase2WaterFlowParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a360,??__ErflClass@BossMetaloverloadPhaseParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a3c0,??__ErflClass@BossMetaloverloadPhaseTailInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a430,??__ErflClassMembers@BossMetaloverloadPhaseTailInfo@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
14000a440,??__ErflClass@BossMetaloverloadSVCameraExtensionParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a4a0,??__ErflClass@BossMetaloverloadSpawner@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a500,??__ErflClass@BossMetaloverloadSwitchLayerData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a560,??__ErflClass@BossPerfectblackdoomActionData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a5d0,??__ErflClassMembers@BossPerfectblackdoomActionData@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
14000a5e0,??__ErflClass@BossPerfectblackdoomAutorunParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a640,??__ErflClass@BossPerfectblackdoomBattleLockOnCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a6a0,??__ErflClass@BossPerfectblackdoomCommonParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a700,??__ErflClass@BossPerfectblackdoomConfig@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a760,??__ErflClass@BossPerfectblackdoomConfigPhase1@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a7c0,??__ErflClass@BossPerfectblackdoomConfigPhase1CommonParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a820,??__ErflClass@BossPerfectblackdoomConfigPhase2@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a880,??__ErflClass@BossPerfectblackdoomConfigPhase2CommonParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a8e0,??__ErflClass@BossPerfectblackdoomConfigPhase3@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a940,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainLaser@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000a9a0,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainLaserInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000aa00,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainLaserTable@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000aa60,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainLocalMove@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000aac0,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ab20,??__ErflClass@BossPerfectblackdoomFinalAmoebaMultiRainPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ab80,??__ErflClass@BossPerfectblackdoomFinalAutoRunGlindParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000abe0,??__ErflClass@BossPerfectblackdoomFinalAutorunParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ac40,??__ErflClass@BossPerfectblackdoomFinalDebugCommand@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000aca0,??__ErflClass@BossPerfectblackdoomFinalDownParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ad00,??__ErflClass@BossPerfectblackdoomFinalGameOverCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ad60,??__ErflClass@BossPerfectblackdoomFinalGameOverParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000adc0,??__ErflClass@BossPerfectblackdoomFinalPlayerBlowParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ae20,??__ErflClass@BossPerfectblackdoomFinalRushParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ae80,??__ErflClass@BossPerfectblackdoomFinalSpawner@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000aee0,??__ErflClass@BossPerfectblackdoomFinalSplashBlowCameraInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000af40,??__ErflClass@BossPerfectblackdoomFinalSplashBlowDBlowInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000afa0,??__ErflClass@BossPerfectblackdoomFinalSplashBlowHitCamera@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b000,??__ErflClass@BossPerfectblackdoomFinalSplashBlowParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b060,??__ErflClass@BossPerfectblackdoomFinalSplashBlowWarpInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b0c0,??__ErflClass@BossPerfectblackdoomFinalStunParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b120,??__ErflClass@BossPerfectblackdoomFinalStunParamPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b180,??__ErflClass@BossPerfectblackdoomFinalTornadoAbsorbParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b1e0,??__ErflClass@BossPerfectblackdoomFinalTornadoFocusCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b240,??__ErflClass@BossPerfectblackdoomFinalTornadoHitPlayerParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b2a0,??__ErflClass@BossPerfectblackdoomFinalWingTornadoCreateRingInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b300,??__ErflClass@BossPerfectblackdoomFinalWingTornadoMoveInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b360,??__ErflClass@BossPerfectblackdoomFinalWingTornadoParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b3c0,??__ErflClass@BossPerfectblackdoomFinalWingTornadoPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b420,??__ErflClass@BossPerfectblackdoomFinalWingTornadoRingCircleInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b480,??__ErflClass@BossPerfectblackdoomFinalWingTornadoRingCirclePatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b4e0,??__ErflClass@BossPerfectblackdoomFixedCamera@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b540,??__ErflClass@BossPerfectblackdoomFollowCamera@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b5a0,??__ErflClass@BossPerfectblackdoomPhase1DamageParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b600,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteBeamInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b670,??__ErflClassMembers@BossPerfectblackdoomPhase1MeteoriteBeamInfo@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
14000b690,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteBeamParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b6f0,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteBeamPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b750,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteHockeyInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b7c0,??__ErflClassMembers@BossPerfectblackdoomPhase1MeteoriteHockeyInfo@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
14000b7d0,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteHockeyParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b830,??__ErflClass@BossPerfectblackdoomPhase1MeteoriteHockeyPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b890,??__ErflClass@BossPerfectblackdoomPhase2FireBeamInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b900,??__ErflClassMembers@BossPerfectblackdoomPhase2FireBeamInfo@rfl@heur@@0QBVRflClassMember@fnd@hh@@B,1
14000b920,??__ErflClass@BossPerfectblackdoomPhase2FireBeamParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b980,??__ErflClass@BossPerfectblackdoomPhase2FireBeamPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000b9e0,??__ErflClass@BossPerfectblackdoomPhase2FireBeamPerformanceParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000ba40,??__ErflClass@BossPerfectblackdoomPhase2FireBombInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000baa0,??__ErflClass@BossPerfectblackdoomPhase2FireBombParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bb00,??__ErflClass@BossPerfectblackdoomPhase2FireBombPatternData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bb60,??__ErflClass@BossPerfectblackdoomPhase2ResetPlayerPosData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bbc0,??__ErflClass@BossPerfectblackdoomPhase2RushAfterParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bc20,??__ErflClass@BossPerfectblackdoomPhase2RushParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bc80,??__ErflClass@BossPerfectblackdoomPhaseParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bce0,??__ErflClass@BossPerfectblackdoomPointCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bd40,??__ErflClass@BossPerfectblackdoomSpawner@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bda0,??__ErflClass@BossPerfectblackdoomSwitchLayerData@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000be00,??__ErflClass@BossPhaseParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000be60,??__ErflClass@BossPointCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bec0,??__ErflClass@BossResourceInfo@rfl@heur@@2VRflClass@fnd@hh@@B,1
14000bf20,??__ErflClass@BossSVCameraParam@rfl@heur@@2VRflClass@fnd@hh@@B,1
